"id_audit";"customer";"serial"
1342466;"1";"18903"
1342469;"2";"23706"
1342476;"1";"5505"
1342486;"2";"3775"
1342494;"1";"16371"
1342495;"1";"18685"
1342503;"2";"261"
1342513;"2";"13886"
1342517;"2";"26"
1342519;"2";"27711"
1342532;"2";"8471"
1342533;"2";"8430"
1342534;"2";"8446"
1342540;"2";"3526"
1342552;"2";"27596"
1342555;"2";"15408"
1342556;"2";"16335"
1342557;"2";"16486"
1342564;"2";"10487"
1342565;"2";"10473"
1342566;"2";"10492"
1342573;"2";"9182"
1342574;"2";"9243"
1342586;"1";"5140"
1342594;"1";"23089"
1342595;"1";"22905"
1342596;"1";"22899"
1342615;"2";"20689"
1342616;"2";"20591"
1342617;"2";"20692"
1342636;"1";"3017"
1342637;"1";"10086"
1342650;"1";"11032"
1342664;"1";"6145"
1342699;"1";"26791"
1342708;"1";"23958"
1342713;"1";"5264"
1342731;"2";"20520"
1342732;"1";"26307"
1342753;"2";"6472"
1342764;"1";"17139"
1342770;"2";"23611"
1342772;"1";"22753"
1342778;"2";"9395"
1342779;"2";"9402"
1342783;"1";"5140"
1342785;"1";"20587"
1342798;"1";"18722"
1342825;"1";"2313"
1342827;"2";"5832"
1342855;"2";"16078"
1342859;"2";"15959"
1342901;"1";"18979"
1342910;"1";"5149"
1342911;"1";"1093"
1342912;"1";"26480"
1342918;"1";"5807"
1342943;"2";"16906"
1342956;"1";"24029"
1342983;"1";"19111"
1343096;"1";"23570"
1343102;"2";"17356"
1343122;"2";"14114"
1343143;"2";"577"
1343191;"2";"17404"
1343192;"2";"17409"
1343217;"1";"27666"
1343219;"2";"22576"
1343220;"2";"5698"
1343231;"2";"15410"
1343286;"2";"17085"
1343287;"2";"17099"
1343304;"1";"19537"
1343309;"1";"9241"
1343336;"2";"4442"
1343351;"2";"3481"
1343352;"2";"538"
1343366;"2";"17404"
1343367;"2";"17409"
1343373;"1";"11366"
1343387;"2";"25731"
1343393;"2";"27296"
1343397;"2";"3278"
1343398;"2";"3276"
1343399;"2";"3277"
1343406;"2";"8217"
1343411;"2";"4032"
1343412;"2";"3789"
1343413;"2";"3760"
1343432;"1";"2690"
1343436;"1";"24964"
1343473;"2";"112"
1343489;"2";"21909"
1343490;"2";"7169"
1343491;"2";"7168"
1343495;"2";"20689"
1343496;"2";"20591"
1343497;"2";"20692"
1343504;"1";"24674"
1343510;"2";"7264"
1343564;"2";"12296"
1343565;"2";"12266"
1343566;"2";"16273"
1343567;"2";"16471"
1343568;"2";"16555"
1343579;"2";"17494"
1343597;"2";"9041"
1343601;"1";"1057"
1343617;"2";"17449"
1343618;"2";"13075"
1343619;"2";"12913"
1343620;"2";"13076"
1343623;"1";"25550"
1343641;"1";"17650"
1343642;"1";"17402"
1343643;"1";"21429"
1343655;"2";"1314"
1343666;"2";"6999"
1343674;"2";"21845"
1343680;"2";"4798"
1343681;"2";"3755"
1343682;"2";"18081"
1343687;"2";"10657"
1343695;"2";"7655"
1343696;"1";"12357"
1343699;"2";"3405"
1343706;"1";"8697"
1343721;"2";"3902"
1343722;"2";"3668"
1343727;"1";"25860"
1343728;"1";"1678"
1343729;"1";"25929"
1343730;"1";"10981"
1343731;"1";"11002"
1343738;"2";"10501"
1343739;"2";"10474"
1343740;"1";"16084"
1343741;"1";"27473"
1343750;"2";"13370"
1343751;"2";"27743"
1343752;"2";"27712"
1343753;"2";"8389"
1343754;"2";"8363"
1343755;"2";"8365"
1343756;"2";"22108"
1343757;"2";"22109"
1343758;"2";"21917"
1343769;"2";"3428"
1343770;"2";"3431"
1343783;"1";"9678"
1343786;"2";"27070"
1343787;"2";"16335"
1343788;"2";"16486"
1343790;"2";"890"
1343791;"2";"865"
1343792;"2";"875"
1343821;"2";"4303"
1343822;"2";"18064"
1343827;"2";"27145"
1343828;"2";"27104"
1343846;"1";"7957"
1343869;"2";"10591"
1343870;"2";"3526"
1343888;"2";"2638"
1343896;"1";"25460"
1343897;"1";"26670"
1343899;"1";"26632"
1343932;"2";"27745"
1343954;"2";"3355"
1343955;"2";"17105"
1343969;"2";"7261"
1343970;"2";"7259"
1343975;"1";"11631"
1343983;"2";"633"
1343984;"2";"3028"
1343985;"2";"3139"
1343986;"2";"12075"
1343987;"2";"27482"
1343991;"2";"25997"
1343996;"1";"12878"
1344000;"2";"21855"
1344006;"2";"17698"
1344007;"2";"16998"
1344008;"2";"17002"
1344027;"2";"6168"
1344028;"2";"8485"
1344033;"1";"5505"
1344058;"2";"8364"
1344059;"2";"8362"
1344066;"2";"6094"
1344074;"2";"3304"
1344075;"2";"138"
1344088;"2";"26751"
1344093;"2";"3231"
1344107;"2";"16876"
1344109;"2";"164"
1344117;"2";"27531"
1344131;"2";"17323"
1344140;"2";"16126"
1344183;"2";"26085"
1344186;"2";"3001"
1344187;"2";"3115"
1344188;"2";"3129"
1344189;"2";"6941"
1344190;"2";"4483"
1344198;"2";"4342"
1344210;"2";"3179"
1344217;"2";"4142"
1344218;"2";"8438"
1344219;"2";"4412"
1344220;"2";"8436"
1344224;"2";"12423"
1344225;"1";"5231"
1344227;"2";"17856"
1344228;"2";"17784"
1344237;"2";"2843"
1344240;"2";"11592"
1344242;"2";"4551"
1344243;"2";"4520"
1344244;"2";"4583"
1344255;"2";"8471"
1344256;"2";"8446"
1344272;"2";"8053"
1344275;"2";"18204"
1344276;"2";"18173"
1344277;"2";"18137"
1344286;"2";"9165"
1344313;"2";"16177"
1344314;"2";"27714"
1344322;"2";"4545"
1344324;"2";"7974"
1344325;"2";"2163"
1344326;"2";"7975"
1344332;"2";"7643"
1344334;"2";"20524"
1344335;"2";"20572"
1344336;"2";"1738"
1344338;"2";"27711"
1344339;"2";"3522"
1344340;"2";"17196"
1344347;"2";"3383"
1344351;"2";"3412"
1344352;"2";"26"
1344361;"1";"9797"
1344397;"1";"9803"
1344404;"2";"16428"
1344405;"2";"16429"
1344406;"2";"16258"
1344427;"2";"8880"
1344435;"1";"9800"
1344483;"1";"7997"
1344500;"2";"10674"
1344501;"2";"11463"
1344502;"2";"11413"
1344503;"2";"11471"
1344504;"2";"11231"
1344555;"2";"14109"
1344587;"1";"27516"
1344598;"1";"24075"
1344641;"2";"17018"
1344642;"2";"17036"
1344643;"2";"16907"
1344651;"2";"19341"
1344652;"2";"19330"
1344653;"2";"19338"
1344659;"2";"5047"
1344660;"2";"3367"
1344661;"2";"4792"
1344671;"2";"17579"
1344672;"2";"17584"
1344673;"2";"16642"
1344674;"2";"16559"
1344675;"2";"16641"
1344677;"1";"20174"
1344678;"2";"8499"
1344679;"2";"8500"
1344680;"2";"8473"
1344681;"2";"15508"
1344682;"2";"16645"
1344683;"2";"15520"
1344688;"2";"8476"
1344693;"2";"18351"
1344694;"2";"22422"
1344737;"2";"15920"
1344738;"2";"16330"
1344739;"2";"16319"
1344740;"2";"16365"
1344741;"2";"4467"
1344742;"2";"4470"
1344743;"2";"16719"
1344744;"2";"1363"
1344745;"2";"1688"
1344746;"2";"1693"
1344747;"2";"1664"
1344748;"2";"3273"
1344749;"2";"3289"
1344750;"2";"3266"
1344752;"1";"24933"
1344760;"2";"13176"
1344761;"2";"13204"
1344762;"2";"12605"
1344763;"2";"18131"
1344764;"2";"10810"
1344765;"2";"10406"
1344767;"2";"6835"
1344768;"2";"6854"
1344769;"2";"8294"
1344770;"2";"8164"
1344771;"2";"8160"
1344857;"1";"8622"
1344884;"2";"27709"
1344919;"2";"17176"
1344935;"2";"22471"
1344972;"2";"2473"
1344975;"2";"2719"
1345002;"2";"18167"
1345008;"1";"8812"
1345034;"2";"6056"
1345051;"2";"17385"
1345052;"2";"17341"
1345063;"2";"1043"
1345064;"2";"16304"
1345066;"2";"2179"
1345070;"2";"17404"
1345071;"2";"17409"
1345084;"2";"6999"
1345088;"1";"5144"
1345109;"2";"26856"
1345113;"2";"17507"
1345117;"2";"17698"
1345118;"2";"16998"
1345119;"2";"17002"
1345124;"2";"10589"
1345125;"2";"10591"
1345135;"2";"17356"
1345140;"2";"27211"
1345141;"2";"3635"
1345142;"2";"7621"
1345145;"1";"20325"
1345172;"2";"12266"
1345174;"1";"8953"
1345179;"2";"22364"
1345187;"1";"2690"
1345189;"2";"2826"
1345190;"2";"2843"
1345202;"2";"8401"
1345204;"2";"4342"
1345207;"2";"17679"
1345214;"2";"27171"
1345218;"2";"27711"
1345224;"2";"27743"
1345225;"2";"27712"
1345238;"2";"21377"
1345240;"2";"9165"
1345244;"2";"22589"
1345259;"2";"9747"
1345280;"1";"11002"
1345300;"1";"25860"
1345301;"1";"1678"
1345302;"1";"25929"
1345315;"2";"10657"
1345316;"2";"1780"
1345317;"1";"11928"
1345328;"2";"23768"
1345332;"2";"4822"
1345359;"2";"17975"
1345360;"2";"3331"
1345361;"2";"764"
1345362;"2";"1822"
1345363;"1";"25499"
1345364;"2";"18500"
1345369;"2";"3231"
1345370;"2";"23771"
1345402;"2";"7659"
1345403;"1";"5232"
1345404;"2";"633"
1345405;"2";"3139"
1345422;"2";"27601"
1345438;"2";"3001"
1345439;"2";"3115"
1345440;"2";"3129"
1345450;"2";"11473"
1345456;"2";"22108"
1345457;"2";"22109"
1345458;"2";"21917"
1345462;"1";"10569"
1345471;"2";"13491"
1345499;"1";"11646"
1345500;"1";"17202"
1345501;"1";"24330"
1345516;"1";"5505"
1345536;"2";"8050"
1345549;"2";"16335"
1345550;"2";"16486"
1345553;"1";"10545"
1345570;"2";"13075"
1345571;"2";"12913"
1345572;"2";"13076"
1345580;"2";"16273"
1345581;"2";"16471"
1345582;"2";"16555"
1345603;"2";"112"
1345615;"2";"3526"
1345620;"1";"5227"
1345621;"1";"5231"
1345635;"2";"20591"
1345636;"2";"20692"
1345637;"2";"11340"
1345670;"2";"10501"
1345671;"2";"10474"
1345672;"2";"2514"
1345673;"2";"20298"
1345674;"2";"21660"
1345684;"2";"7649"
1345697;"2";"12176"
1345698;"2";"12175"
1345699;"2";"12156"
1345701;"2";"26954"
1345716;"2";"27145"
1345717;"2";"27104"
1345718;"2";"22478"
1345722;"2";"27114"
1345727;"1";"9935"
1345730;"1";"9928"
1345734;"2";"27714"
1345735;"2";"17494"
1345739;"1";"5267"
1345742;"2";"17580"
1345743;"2";"17574"
1345745;"2";"8471"
1345746;"2";"8446"
1345750;"2";"17225"
1345763;"1";"24810"
1345770;"2";"3746"
1345771;"2";"3405"
1345799;"1";"20229"
1345803;"1";"25550"
1345834;"2";"17449"
1345837;"2";"4536"
1345838;"2";"8864"
1345839;"2";"24425"
1345846;"2";"8976"
1345877;"2";"25997"
1345878;"1";"6436"
1345889;"2";"4482"
1345918;"2";"7169"
1345919;"2";"7168"
1345929;"2";"21309"
1345930;"2";"21443"
1345931;"2";"22112"
1345932;"2";"3304"
1345933;"2";"138"
1345945;"2";"8443"
1345946;"2";"8438"
1345947;"2";"3142"
1345948;"2";"3183"
1345949;"2";"3157"
1345956;"2";"21909"
1345957;"2";"5772"
1345966;"1";"17650"
1345967;"1";"17402"
1345968;"1";"21429"
1345969;"2";"3130"
1345986;"2";"13370"
1345990;"2";"330"
1345991;"2";"3902"
1345992;"2";"3668"
1346001;"1";"2014"
1346003;"1";"6288"
1346009;"2";"3428"
1346010;"2";"3431"
1346022;"2";"4551"
1346023;"2";"4520"
1346024;"2";"4583"
1346043;"2";"15198"
1346056;"2";"16795"
1346057;"2";"16527"
1346073;"1";"11070"
1346074;"1";"11072"
1346084;"2";"8362"
1346085;"2";"27333"
1346087;"2";"18286"
1346088;"2";"3465"
1346096;"2";"9308"
1346099;"1";"9276"
1346104;"1";"26380"
1346106;"1";"1374"
1346107;"2";"7261"
1346108;"2";"7259"
1346125;"2";"211"
1346126;"2";"220"
1346127;"2";"22142"
1346128;"2";"8389"
1346129;"2";"8363"
1346130;"2";"8365"
1346145;"2";"18456"
1346153;"2";"3355"
1346154;"2";"17105"
1346183;"2";"16078"
1346184;"2";"12097"
1346186;"2";"5774"
1346189;"2";"8531"
1346190;"2";"8224"
1346191;"2";"13746"
1346212;"1";"19111"
1346224;"1";"20229"
1346229;"1";"7825"
1346308;"1";"11298"
1346309;"1";"11268"
1346314;"2";"17286"
1346315;"2";"3942"
1346319;"2";"9696"
1346339;"2";"16078"
1346345;"2";"5832"
1346348;"1";"11366"
1346352;"2";"17225"
1346369;"2";"3001"
1346370;"2";"3115"
1346371;"2";"3129"
1346380;"2";"18361"
1346396;"1";"7949"
1346406;"2";"17317"
1346407;"2";"15835"
1346412;"1";"4787"
1346441;"2";"9613"
1346448;"2";"3175"
1346481;"2";"15410"
1346492;"2";"3481"
1346493;"2";"538"
1346522;"1";"24135"
1346535;"2";"10318"
1346539;"2";"3355"
1346540;"2";"17105"
1346557;"1";"20005"
1346559;"1";"2584"
1346564;"1";"23076"
1346574;"2";"6196"
1346608;"1";"7949"
1346621;"2";"17939"
1346622;"2";"17981"
1346641;"2";"11176"
1346642;"2";"11090"
1346646;"2";"7657"
1346662;"2";"15410"
1346667;"2";"20764"
1346675;"2";"20937"
1346694;"2";"11001"
1346709;"2";"15637"
1346710;"2";"16231"
1346736;"2";"7655"
1346754;"2";"26856"
1346759;"2";"10657"
1346764;"1";"19398"
1346765;"1";"19370"
1346772;"1";"8953"
1346775;"1";"6253"
1346779;"1";"24791"
1346780;"2";"3526"
1346801;"1";"9528"
1346805;"1";"3771"
1346817;"2";"6152"
1346829;"2";"27351"
1346834;"1";"5684"
1346837;"1";"5305"
1346842;"2";"377"
1346858;"2";"22865"
1346869;"1";"9829"
1346892;"2";"17494"
1346893;"2";"27711"
1346914;"2";"11169"
1346919;"1";"9978"
1346922;"2";"17404"
1346923;"2";"17409"
1346948;"2";"7972"
1346949;"2";"25885"
1346950;"1";"5264"
1346976;"2";"4551"
1346977;"2";"4520"
1346978;"2";"4583"
1346999;"2";"66"
1347000;"2";"21891"
1347001;"2";"16663"
1347004;"2";"17640"
1347010;"2";"15552"
1347015;"2";"7923"
1347026;"2";"15883"
1347031;"2";"8058"
1347032;"2";"8443"
1347033;"2";"8438"
1347040;"2";"15309"
1347041;"2";"25732"
1347045;"2";"26774"
1347046;"2";"3405"
1347051;"2";"27714"
1347068;"2";"8389"
1347069;"2";"8363"
1347070;"2";"8365"
1347085;"2";"9824"
1347088;"2";"17698"
1347089;"2";"16998"
1347090;"2";"17002"
1347097;"2";"4657"
1347102;"2";"20741"
1347103;"2";"17464"
1347117;"1";"6681"
1347132;"2";"27145"
1347133;"2";"27104"
1347166;"2";"2928"
1347167;"2";"20591"
1347168;"2";"20692"
1347183;"1";"17202"
1347190;"2";"1822"
1347202;"1";"22626"
1347203;"2";"3902"
1347204;"2";"3668"
1347229;"2";"13075"
1347230;"2";"984"
1347231;"2";"13076"
1347240;"1";"6455"
1347250;"2";"17580"
1347251;"2";"17574"
1347276;"2";"3428"
1347277;"2";"3431"
1347290;"2";"17975"
1347291;"2";"3331"
1347292;"2";"16335"
1347293;"2";"16486"
1347303;"2";"998"
1347338;"2";"2826"
1347339;"2";"2843"
1347345;"2";"27440"
1347357;"2";"4536"
1347358;"2";"8864"
1347359;"2";"24425"
1347369;"1";"5382"
1347393;"2";"17507"
1347398;"2";"7169"
1347399;"2";"7168"
1347409;"1";"5231"
1347410;"1";"25860"
1347411;"1";"1678"
1347412;"1";"25929"
1347415;"1";"2695"
1347418;"2";"7252"
1347421;"1";"11002"
1347434;"2";"7261"
1347435;"2";"7259"
1347441;"2";"27241"
1347444;"2";"20948"
1347452;"1";"7995"
1347459;"2";"24411"
1347470;"2";"11177"
1347471;"2";"11150"
1347484;"2";"23505"
1347485;"2";"23492"
1347496;"2";"538"
1347498;"2";"27203"
1347529;"1";"9279"
1347542;"2";"5832"
1347555;"2";"17225"
1347556;"1";"1983"
1347627;"2";"8760"
1347628;"2";"8758"
1347652;"2";"8578"
1347664;"2";"3575"
1347665;"2";"1607"
1347666;"2";"15371"
1347697;"1";"13712"
1347698;"1";"13687"
1347709;"2";"3355"
1347710;"2";"17105"
1347732;"2";"17967"
1347733;"2";"19801"
1347736;"2";"16078"
1347766;"2";"3001"
1347767;"2";"3115"
1347768;"2";"3129"
1347770;"2";"1000"
1347780;"2";"4559"
1347781;"2";"5911"
1347782;"2";"17309"
1347799;"2";"21237"
1347804;"2";"15410"
1347837;"1";"24275"
1347838;"1";"2218"
1347847;"2";"7657"
1347863;"2";"12423"
1347865;"1";"25483"
1347866;"1";"22901"
1347909;"2";"27743"
1347910;"2";"27712"
1347911;"2";"16922"
1347914;"2";"22108"
1347916;"2";"14052"
1347918;"2";"15179"
1347933;"2";"9165"
1347937;"2";"17975"
1347938;"2";"3331"
1347948;"2";"6124"
1347953;"2";"22043"
1347960;"2";"7717"
1347962;"2";"17225"
1347974;"2";"7168"
1347981;"2";"5832"
1348010;"1";"20702"
1348013;"1";"5247"
1348014;"1";"7557"
1348016;"1";"19720"
1348066;"1";"5189"
1348069;"1";"19045"
1348074;"1";"22905"
1348076;"1";"5505"
1348078;"1";"22602"
1348101;"1";"5231"
1348132;"2";"4551"
1348133;"2";"4583"
1348134;"2";"17494"
1348135;"2";"4536"
1348136;"2";"8864"
1348137;"2";"24425"
1348138;"2";"16335"
1348139;"2";"16486"
1348141;"2";"13075"
1348142;"2";"984"
1348143;"2";"13076"
1348144;"2";"27145"
1348145;"2";"27104"
1348146;"2";"7923"
1348147;"2";"3902"
1348148;"2";"3668"
1348149;"2";"8745"
1348154;"2";"8100"
1348155;"2";"18832"
1348156;"2";"8128"
1348159;"2";"7175"
1348162;"2";"8389"
1348163;"2";"8363"
1348164;"2";"8365"
1348187;"1";"10043"
1348280;"2";"2242"
1348324;"2";"5455"
1348339;"2";"19292"
1348342;"2";"335"
1348347;"2";"11340"
1348348;"2";"2336"
1348349;"2";"7972"
1348361;"2";"2399"
1348371;"2";"4611"
1348377;"2";"1822"
1348378;"2";"4657"
1348379;"2";"411"
1348381;"2";"1314"
1348388;"2";"17698"
1348389;"2";"16998"
1348390;"2";"17002"
1348395;"2";"3428"
1348396;"2";"3431"
1348402;"2";"8443"
1348403;"2";"8438"
1348406;"2";"3405"
1348407;"2";"20591"
1348422;"2";"27714"
1348423;"2";"3304"
1348424;"2";"138"
1348425;"2";"7261"
1348426;"2";"7259"
1348427;"2";"16273"
1348428;"2";"16471"
1348440;"2";"26856"
1348480;"2";"1233"
1348524;"1";"11466"
1348533;"1";"25414"
1348563;"1";"22626"
1348583;"1";"25798"
1348584;"1";"18606"
1348596;"1";"2036"
1348609;"1";"25860"
1348610;"1";"1678"
1348611;"1";"25929"
1348613;"1";"25550"
1348616;"1";"2690"
1348617;"1";"15635"
1348626;"1";"24902"
1348627;"1";"24917"
1348665;"1";"1825"
1348687;"1";"17202"
1348743;"2";"15552"
1348751;"2";"9207"
1348752;"2";"9162"
1348792;"1";"5771"
1348793;"2";"6860"
1348794;"2";"6861"
1348827;"2";"9472"
1348829;"2";"18494"
1348848;"2";"3001"
1348849;"2";"3115"
1348850;"2";"3129"
1348889;"1";"9813"
1348905;"2";"21641"
1348913;"1";"12260"
1348958;"2";"3355"
1348959;"2";"17105"
1348968;"2";"15236"
1348983;"2";"2514"
1348995;"2";"538"
1349030;"1";"26323"
1349031;"1";"2162"
1349032;"1";"1055"
1349078;"2";"7388"
1349079;"2";"25706"
1349088;"1";"18134"
1349105;"2";"17975"
1349106;"2";"3331"
1349109;"1";"5218"
1349114;"2";"690"
1349115;"2";"694"
1349139;"1";"5512"
1349185;"1";"7825"
1349204;"2";"22045"
1349205;"2";"691"
1349206;"2";"22138"
1349208;"2";"18444"
1349215;"2";"10589"
1349216;"2";"10591"
1349219;"2";"17698"
1349221;"2";"16998"
1349222;"2";"17002"
1349226;"1";"5185"
1349227;"1";"7414"
1349241;"2";"17507"
1349263;"2";"7972"
1349267;"2";"13630"
1349268;"2";"13875"
1349269;"2";"13650"
1349278;"1";"6681"
1349298;"2";"3114"
1349315;"2";"4657"
1349316;"2";"17773"
1349335;"2";"20591"
1349336;"2";"20692"
1349337;"2";"8577"
1349338;"2";"23393"
1349377;"2";"4551"
1349378;"2";"4520"
1349379;"2";"4583"
1349382;"2";"25997"
1349385;"1";"10272"
1349400;"2";"17225"
1349404;"2";"11073"
1349405;"2";"11141"
1349406;"2";"11135"
1349427;"1";"19620"
1349429;"2";"8745"
1349430;"2";"21304"
1349432;"2";"16335"
1349433;"2";"16486"
1349437;"1";"11466"
1349456;"2";"17095"
1349457;"2";"21218"
1349458;"2";"17122"
1349463;"1";"25550"
1349464;"1";"26429"
1349484;"1";"19759"
1349497;"2";"9672"
1349498;"2";"9671"
1349514;"2";"6152"
1349515;"2";"4582"
1349516;"2";"4580"
1349537;"2";"8075"
1349570;"1";"18702"
1349573;"2";"21215"
1349574;"2";"15637"
1349575;"2";"16231"
1349579;"2";"9818"
1349582;"1";"10328"
1349637;"1";"6638"
1349641;"2";"26787"
1349648;"2";"8203"
1349649;"2";"4349"
1349650;"2";"7962"
1349655;"2";"26762"
1349656;"1";"10451"
1349659;"1";"5788"
1349668;"2";"15410"
1349679;"2";"15865"
1349697;"1";"10981"
1349730;"2";"8058"
1349765;"2";"6094"
1349766;"2";"10182"
1349773;"1";"25958"
1349803;"1";"5351"
1349822;"2";"5336"
1349823;"2";"5337"
1349826;"2";"6181"
1349842;"2";"7335"
1349844;"1";"5231"
1349858;"2";"3001"
1349859;"2";"3115"
1349860;"2";"3129"
1349876;"1";"5351"
1349918;"2";"538"
1349939;"2";"17679"
1349943;"2";"4777"
1349961;"2";"4536"
1349962;"2";"24425"
1349973;"2";"3775"
1350006;"2";"17404"
1350007;"2";"17409"
1350012;"1";"2982"
1350015;"1";"5695"
1350021;"1";"2690"
1350034;"2";"3333"
1350035;"2";"3332"
1350036;"2";"3252"
1350040;"1";"5804"
1350052;"1";"23076"
1350070;"2";"4217"
1350072;"2";"10873"
1350073;"2";"8389"
1350074;"2";"8363"
1350075;"2";"8365"
1350081;"2";"8065"
1350083;"1";"5267"
1350084;"2";"3405"
1350104;"2";"16148"
1350106;"2";"119"
1350108;"2";"1153"
1350115;"1";"926"
1350116;"2";"5529"
1350117;"2";"17494"
1350133;"2";"27747"
1350134;"2";"26725"
1350137;"1";"18498"
1350149;"2";"27145"
1350150;"2";"27104"
1350160;"2";"27711"
1350162;"2";"22100"
1350164;"2";"9810"
1350165;"1";"13712"
1350166;"1";"13692"
1350176;"2";"2843"
1350178;"1";"24131"
1350230;"2";"4711"
1350234;"2";"3083"
1350237;"2";"114"
1350238;"2";"22540"
1350239;"2";"22545"
1350240;"2";"22519"
1350241;"2";"24411"
1350255;"2";"3710"
1350256;"2";"4155"
1350277;"2";"16374"
1350285;"2";"19313"
1350288;"2";"7187"
1350297;"2";"764"
1350329;"2";"21042"
1350330;"1";"26876"
1350340;"2";"3526"
1350343;"2";"11"
1350344;"2";"54"
1350346;"2";"11488"
1350347;"2";"11454"
1350348;"2";"11462"
1350349;"1";"25860"
1350350;"1";"1678"
1350351;"1";"25929"
1350375;"2";"13075"
1350376;"2";"984"
1350377;"2";"13076"
1350399;"2";"7744"
1350404;"1";"5828"
1350408;"1";"26852"
1350410;"2";"8089"
1350451;"2";"8223"
1350456;"1";"25961"
1350457;"1";"16084"
1350475;"1";"12538"
1350476;"1";"12621"
1350477;"1";"12628"
1350481;"2";"4611"
1350482;"2";"3869"
1350483;"2";"5411"
1350492;"2";"7168"
1350494;"2";"8438"
1350501;"2";"26856"
1350511;"1";"2036"
1350520;"2";"3183"
1350521;"1";"22905"
1350529;"2";"3428"
1350530;"2";"3431"
1350554;"2";"285"
1350555;"2";"26774"
1350556;"2";"21765"
1350557;"2";"20648"
1350629;"2";"22123"
1350656;"2";"26856"
1350657;"2";"15854"
1350680;"2";"20948"
1350722;"2";"17309"
1350755;"2";"17356"
1350763;"2";"17595"
1350779;"2";"1644"
1350780;"2";"15599"
1350907;"2";"5832"
1350908;"2";"1000"
1350924;"2";"3355"
1350925;"2";"17105"
1350938;"2";"3319"
1351005;"2";"949"
1351006;"2";"25592"
1351008;"2";"18245"
1351026;"2";"4303"
1351044;"2";"23526"
1351067;"2";"18152"
1351068;"2";"965"
1351071;"2";"8309"
1351089;"2";"26026"
1351091;"1";"13712"
1351092;"1";"13687"
1351093;"1";"13692"
1351153;"1";"11466"
1351166;"2";"4122"
1351167;"2";"9613"
1351174;"2";"2179"
1351182;"2";"10127"
1351184;"2";"17054"
1351186;"2";"16428"
1351188;"2";"16949"
1351190;"2";"1684"
1351193;"2";"3012"
1351194;"2";"3565"
1351196;"2";"1353"
1351200;"2";"20379"
1351201;"2";"19308"
1351222;"2";"17504"
1351223;"2";"16855"
1351224;"2";"15470"
1351225;"2";"15344"
1351244;"1";"24129"
1351250;"2";"12001"
1351277;"2";"7655"
1351323;"2";"5832"
1351348;"2";"7657"
1351349;"2";"17806"
1351350;"2";"17773"
1351353;"2";"16335"
1351354;"2";"16486"
1351358;"2";"2322"
1351360;"2";"3355"
1351361;"2";"17105"
1351366;"1";"1065"
1351370;"2";"6582"
1351381;"1";"25958"
1351382;"1";"7351"
1351392;"2";"1354"
1351393;"2";"1384"
1351396;"2";"13565"
1351402;"2";"15084"
1351403;"2";"8452"
1351406;"1";"10981"
1351422;"2";"17369"
1351441;"2";"9243"
1351468;"2";"13496"
1351480;"2";"8389"
1351481;"2";"8363"
1351482;"2";"8365"
1351517;"2";"2476"
1351518;"2";"20916"
1351535;"2";"27714"
1351540;"1";"12184"
1351541;"1";"26397"
1351547;"2";"9207"
1351548;"2";"9162"
1351566;"2";"1620"
1351575;"2";"3526"
1351579;"2";"3428"
1351580;"2";"16192"
1351581;"2";"3431"
1351586;"1";"21041"
1351589;"2";"17497"
1351610;"2";"18361"
1351624;"1";"24719"
1351645;"1";"5140"
1351646;"1";"5763"
1351652;"2";"16264"
1351662;"2";"22126"
1351668;"2";"13075"
1351669;"2";"984"
1351670;"2";"13076"
1351682;"1";"10092"
1351685;"1";"23937"
1351686;"1";"24468"
1351687;"1";"18295"
1351688;"1";"11430"
1351694;"2";"27348"
1351697;"2";"10067"
1351698;"1";"12340"
1351700;"1";"6316"
1351715;"2";"1430"
1351724;"2";"10953"
1351725;"2";"10999"
1351727;"2";"3405"
1351728;"2";"3394"
1351729;"2";"1822"
1351731;"2";"16078"
1351732;"1";"23076"
1351765;"2";"4657"
1351768;"2";"6285"
1351778;"1";"27643"
1351781;"1";"18056"
1351785;"2";"14235"
1351794;"1";"2690"
1351796;"1";"5505"
1351806;"2";"6863"
1351807;"2";"6867"
1351810;"2";"4551"
1351811;"2";"4583"
1351824;"1";"5623"
1351835;"2";"7972"
1351836;"1";"1102"
1351841;"2";"27711"
1351851;"2";"27145"
1351852;"2";"27104"
1351859;"1";"21255"
1351860;"1";"21256"
1351861;"2";"8471"
1351862;"2";"8430"
1351863;"2";"8446"
1351865;"2";"9696"
1351868;"2";"25997"
1351872;"2";"4559"
1351882;"2";"764"
1351948;"1";"23089"
1351949;"1";"22905"
1351950;"1";"22899"
1351967;"2";"3902"
1351968;"2";"3668"
1351977;"1";"25190"
1351989;"2";"20607"
1351995;"2";"10840"
1351996;"2";"3964"
1351997;"2";"7169"
1351998;"2";"7168"
1352003;"1";"11816"
1352007;"2";"15637"
1352008;"2";"16231"
1352009;"1";"10034"
1352026;"2";"17404"
1352027;"2";"17409"
1352029;"1";"819"
1352034;"1";"2982"
1352035;"1";"6312"
1352037;"1";"12926"
1352051;"2";"26"
1352053;"2";"22014"
1352054;"2";"22051"
1352055;"2";"23510"
1352060;"2";"1262"
1352061;"2";"8443"
1352062;"2";"8438"
1352100;"1";"25550"
1352101;"1";"26429"
1352118;"2";"1314"
1352134;"2";"17679"
1352142;"1";"6772"
1352148;"2";"20591"
1352149;"2";"20692"
1352154;"2";"10657"
1352158;"2";"17774"
